timestamp_utc,participant_id,group,scenario_id,trial_index,condition,signal_shown,confidence_shown,decision,confidence_rating,response_time_seconds,actual_outcome,actual_decision,model_correct,decision_correct,model_recommended_decision,agrees_with_model
2026-08-12 22:08:41.592118,58,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,buy,5,15.436,up,buy,False,True,hold,False
2026-08-12 22:08:52.563792,58,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,buy,3,10.492,flat,hold,False,False,sell,False
2026-08-12 22:09:05.075653,58,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,sell,3,12.058,up,buy,False,False,hold,False
2026-08-12 22:09:13.706554,58,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,sell,5,8.192,down,sell,True,True,sell,True
2026-08-12 22:09:55.547337,58,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,buy,3,40.858,down,sell,False,False,buy,True
2026-08-12 22:10:18.469806,58,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,sell,5,22.158,up,buy,False,False,sell,True
2026-08-12 22:10:32.483965,58,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,sell,5,13.511,flat,hold,True,False,hold,False
2026-08-12 22:10:41.193711,58,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,sell,5,8.297,down,sell,True,True,sell,True
2026-08-13 13:47:15.128054,141,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,buy,3,32.294,down,sell,False,False,buy,True
2026-08-13 13:47:39.596370,141,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,sell,3,24.178,up,buy,True,False,buy,False
2026-08-13 13:47:59.125550,141,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,buy,3,19.222,up,buy,True,True,buy,True
2026-08-13 13:48:06.869165,141,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,sell,3,7.339,down,sell,False,True,hold,False
2026-08-13 13:48:16.895789,141,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,buy,3,9.678,flat,hold,True,False,hold,False
2026-08-13 13:48:24.753007,141,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,hold,4,7.576,down,sell,False,False,hold,True
2026-08-13 13:48:32.667915,141,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,sell,3,7.589,down,sell,True,True,sell,True
2026-08-13 13:48:40.202867,141,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,sell,5,7.246,flat,hold,True,False,hold,False
2026-08-13 13:48:50.023596,141,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,hold,3,9.527,flat,hold,False,True,buy,False
2026-08-13 13:49:02.878624,141,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,hold,4,12.55,up,buy,True,False,buy,False
2026-08-13 13:51:12.678503,141,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,sell,3,129.467,down,sell,False,True,buy,False
2026-08-13 13:51:19.979343,141,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,hold,3,7.007,up,buy,False,False,sell,False
2026-08-13 13:51:28.238948,141,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,sell,3,7.948,up,buy,False,False,hold,False
2026-08-13 13:51:39.840013,141,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,buy,3,11.316,flat,hold,False,False,sell,False
2026-08-13 13:51:40.228507,141,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,buy,3,11.6,flat,hold,False,False,sell,False
2026-08-13 13:51:47.263769,141,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,hold,4,6.753,up,buy,False,False,hold,True
2026-08-13 13:51:59.565606,141,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,buy,4,11.998,down,sell,True,False,sell,False
2026-08-13 13:52:07.897655,141,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,sell,3,7.888,down,sell,False,True,buy,False
2026-08-13 13:52:12.426571,141,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,sell,3,4.229,up,buy,False,False,sell,True
2026-08-13 13:52:20.354314,141,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,hold,4,7.648,flat,hold,True,True,hold,True
2026-08-13 13:52:28.976971,141,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,sell,3,7.959,down,sell,True,True,sell,True
